-110;12;
-120;"No";"AnimNo";"TrialNo";"ExpNo";"Group";"Strain";"Age";"Weight";"Code";"Operator";"Comment";"Test Substance";"Dosage";"Date";"StartTime";"Type";"Time";"Event";"Parameter1";"Parameter2";"Parameter3";
-130;3;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1;3;1;3;2;3;
-900;1;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";0;"AnimPos";1;0,00;0;
-900;2;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";0;"Door Open";0;0,00;0;
-900;3;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";0;"Coordinate";140;154,00;1;
-900;4;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";540;"Coordinate";140;162,00;1;
-900;5;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";660;"Coordinate";148;168,00;1;
-900;6;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";880;"Coordinate";148;174,00;1;
-900;7;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";1780;"Coordinate";148;179,00;1;
-900;8;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";1890;"Coordinate";134;174,00;1;
-900;9;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";2000;"Coordinate";120;174,00;1;
-900;10;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";2110;"Coordinate";120;182,00;1;
-900;11;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";2220;"Coordinate";112;182,00;1;
-900;12;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";2340;"Coordinate";104;182,00;1;
-900;13;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";2560;"Coordinate";98;182,00;1;
-900;14;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";2900;"Coordinate";98;174,00;1;
-900;15;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";3010;"Coordinate";98;182,00;1;
-900;16;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";3340;"Coordinate";104;188,00;1;
-900;17;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";3460;"Coordinate";112;193,00;1;
-900;18;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";3680;"Coordinate";146;199,00;1;
-900;19;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";3790;"Coordinate";143;204,00;1;
-900;20;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";3900;"Coordinate";148;210,00;1;
-900;21;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";4020;"Coordinate";148;216,00;1;
-900;22;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";4240;"Coordinate";146;221,00;1;
-900;23;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";4350;"Coordinate";120;221,00;1;
-900;24;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";4800;"Coordinate";126;221,00;1;
-900;25;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";5020;"Coordinate";126;227,00;1;
-900;26;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";5140;"Coordinate";126;232,00;1;
-900;27;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";5250;"Coordinate";146;230,00;1;
-900;28;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";5360;"Coordinate";126;246,00;1;
-900;29;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";5470;"Coordinate";140;252,00;1;
-900;30;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";5580;"Coordinate";120;249,00;1;
-900;31;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";5700;"Coordinate";140;238,00;1;
-900;32;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";5810;"Coordinate";120;249,00;1;
-900;33;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";5920;"Coordinate";104;258,00;1;
-900;34;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";6030;"Coordinate";104;255,00;1;
-900;35;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";6140;"Coordinate";109;255,00;1;
-900;36;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";6260;"Coordinate";106;255,00;1;
-900;37;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";6370;"Coordinate";106;260,00;1;
-900;38;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";6480;"Coordinate";112;260,00;1;
-900;39;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";6590;"Coordinate";126;266,00;1;
-900;40;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";6930;"Coordinate";132;272,00;1;
-900;41;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";7040;"Coordinate";140;272,00;1;
-900;42;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";7150;"Coordinate";148;274,00;1;
-900;43;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";7260;"Coordinate";154;286,00;1;
-900;44;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";7380;"Coordinate";162;286,00;1;
-900;45;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";7490;"Coordinate";171;297,00;1;
-900;46;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";7600;"Coordinate";185;297,00;1;
-900;47;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";7710;"Coordinate";185;288,00;1;
-900;48;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";7940;"Coordinate";193;288,00;1;
-900;49;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";8050;"Coordinate";202;286,00;1;
-900;50;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";8050;"Transfer";3;0,00;0;
-900;51;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";8160;"Coordinate";210;277,00;1;
-900;52;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";8380;"Coordinate";210;272,00;1;
-900;53;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";8500;"Coordinate";238;277,00;1;
-900;54;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";8610;"Coordinate";216;277,00;1;
-900;55;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";8720;"Coordinate";224;283,00;1;
-900;56;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";8830;"Coordinate";238;288,00;1;
-900;57;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";8940;"Coordinate";255;288,00;1;
-900;58;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";9060;"Coordinate";269;288,00;1;
-900;59;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";9170;"Coordinate";269;286,00;1;
-900;60;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";9280;"Coordinate";272;274,00;1;
-900;61;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";9390;"Coordinate";241;263,00;1;
-900;62;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";9500;"Coordinate";216;266,00;1;
-900;63;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";9620;"Coordinate";224;260,00;1;
-900;64;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";9730;"Coordinate";277;255,00;1;
-900;65;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";9840;"Coordinate";263;249,00;1;
-900;66;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";9950;"Coordinate";269;249,00;1;
-900;67;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";10060;"Coordinate";266;249,00;1;
-900;68;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";10180;"Coordinate";269;249,00;1;
-900;69;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";10290;"Coordinate";272;260,00;1;
-900;70;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";10400;"Coordinate";288;260,00;1;
-900;71;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";10510;"Coordinate";288;263,00;1;
-900;72;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";10740;"Coordinate";272;263,00;1;
-900;73;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";10850;"Coordinate";283;263,00;1;
-900;74;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";11070;"Coordinate";311;263,00;1;
-900;75;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";11180;"Coordinate";316;263,00;1;
-900;76;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";11410;"Coordinate";302;263,00;1;
-900;77;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";11860;"Coordinate";316;263,00;1;
-900;78;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";11970;"Coordinate";330;260,00;1;
-900;79;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";12530;"Coordinate";330;255,00;1;
-900;80;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";13650;"Coordinate";330;260,00;1;
-900;81;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";14100;"Coordinate";330;263,00;1;
-900;82;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";14210;"Coordinate";316;263,00;1;
-900;83;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";14320;"Coordinate";308;263,00;1;
-900;84;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";14660;"Coordinate";308;266,00;1;
-900;85;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";14880;"Coordinate";297;266,00;1;
-900;86;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";14990;"Coordinate";302;266,00;1;
-900;87;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";15100;"Coordinate";297;266,00;1;
-900;88;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";15440;"Coordinate";297;274,00;1;
-900;89;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";15550;"Coordinate";288;288,00;1;
-900;90;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";15780;"Coordinate";297;297,00;1;
-900;91;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";15890;"Coordinate";297;288,00;1;
-900;92;8;4;44;"";"";"";"";"";"";"";"";"";"06/02/2021";"12:33:37";"Da";16110;"Coordinate";297;291,00;1;
